Device_ID,Device_Type,Purchase_Date,Age,Manufacturer,Model,Country,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class,Maintenance_Report,Cost_Was_Negative,Age_Group,Age_Risk,Downtime_Risk,Failure_Risk,Cost_Risk,Risk_Score,Health_Score,Risk_Category
MD02453,CT Scanner,23-06-2023,2,CardioSync,Model-350,Canada,8186.57,7.66,3,1,2,Component replacement after detecting battery wear; functionality restored. moderate delay moderate delay,False,0-2 Years,9.090909090909092,22.044334975369463,8.333333333333332,27.987690689225964,16.52902044863785,83.47097955136215,Low Risk
MD00568,CT Scanner,26-09-2014,11,MedEquip,Model-250,Japan,14557.96,20.85,5,2,3,Routine check completed; battery wear observed during diagnostics. software reset low priority fault,False,9+ Years,90.9090909090909,62.65394088669952,16.666666666666664,51.19656248508782,52.2173129448456,47.7826870551544,High Risk
MD01285,PET Scanner,24-12-2017,8,ImagingTech,Model-500,Canada,12546.62,6.21,1,1,2,Routine check completed; overheating observed during diagnostics. component issue driver update applied,False,6-8 Years,63.63636363636363,17.580049261083747,8.333333333333332,43.869914422751535,29.275270390148158,70.72472960985183,Medium Risk
MD05165,MRI Scanner,08-06-2015,10,MedEquip,Model-600,France,8617.73,7.85,2,0,1,Component replacement after detecting voltage spike; functionality restored. critical failure hardware fault,False,9+ Years,81.81818181818183,22.629310344827587,0.0,29.558264325984002,29.064082332281444,70.93591766771856,Medium Risk
MD00792,MRI Scanner,10-06-2013,12,ScanPro,Model-600,France,5318.92,7.47,5,0,1,Routine check completed; voltage spike observed during diagnostics. software reset low priority fault,False,9+ Years,100.0,21.45935960591133,0.0,17.541787800625013,29.9461654418984,70.0538345581016,Medium Risk
MD00365,PET Scanner,19-04-2023,2,ImagingTech,Model-300,Canada,14879.09,23.64,5,2,3,Routine check completed; software crash observed during diagnostics. critical failure urgent inspection needed,False,0-2 Years,9.090909090909092,71.24384236453203,16.666666666666664,52.36633313165083,38.664601153871594,61.335398846128406,Medium Risk
MD03187,CT Scanner,12-04-2016,9,RescueTech,Model-300,Italy,6357.53,14.41,3,1,2,circuit failure caused operational delay; software patch initiated. moderate delay moderate delay,False,9+ Years,72.72727272727273,42.82635467980296,8.333333333333332,21.32510138461533,34.158381226318504,65.84161877368149,Medium Risk
MD01652,Infusion Pump,10-10-2018,7,CardioSync,Model-400,Canada,19056.52,17.07,3,5,3,Component replacement after detecting circuit failure; functionality restored. software reset low priority fault,False,6-8 Years,54.54545454545454,51.01600985221676,41.66666666666667,67.5833324530214,52.23056035536022,47.76943964463978,High Risk
MD02154,CT Scanner,09-05-2018,7,RescueTech,Model-250,Japan,6586.2,4.27,5,0,1,overheating caused operational delay; software patch initiated. data loss system crash,False,6-8 Years,54.54545454545454,11.607142857142858,0.0,22.15807075449533,18.822847917132833,81.17715208286717,Low Risk
MD05085,PET Scanner,25-11-2023,2,ScanPro,Model-200,USA,10225.0,10.09,3,2,2,Routine check completed; battery wear observed during diagnostics. critical failure high priority failure,False,0-2 Years,9.090909090909092,29.52586206896552,16.666666666666664,35.413018684347705,22.75854417574101,77.24145582425899,Low Risk
MD01927,Defibrillator,16-09-2023,2,ScanPro,Model-400,UK,14787.64,12.24,5,1,2,voltage spike caused operational delay; firmware update initiated. critical failure system crash,False,0-2 Years,9.090909090909092,36.14532019704434,8.333333333333332,52.03321095176048,25.568420067647217,74.43157993235278,Low Risk
MD02380,X-Ray Machine,10-11-2022,3,CardioSync,Model-200,Canada,7429.66,3.68,3,1,1,System performance degraded due to battery wear; mitigation via inspection. moderate delay moderate delay,False,3-5 Years,18.181818181818183,9.790640394088673,8.333333333333332,25.230517270081037,14.119659208606446,85.88034079139355,Low Risk
MD00951,X-Ray Machine,06-05-2018,7,RescueTech,Model-250,Japan,10718.41,10.46,3,2,2,voltage spike caused operational delay; inspection initiated. log cleaned system check passed,False,6-8 Years,54.54545454545454,30.665024630541875,16.666666666666664,37.21034853431704,32.550668005116876,67.44933199488312,Medium Risk
MD04758,PET Scanner,15-11-2022,3,UltraMed,Model-250,Italy,6543.81,6.84,3,0,1,Routine check completed; overheating observed during diagnostics. component issue performance warning,False,3-5 Years,18.181818181818183,19.51970443349754,0.0,22.003657969306136,13.893006560274127,86.10699343972587,Low Risk
MD05189,X-Ray Machine,08-05-2019,6,ImagingTech,Model-250,France,8666.27,3.37,4,0,1,Routine check completed; voltage spike observed during diagnostics. quick fix low priority fault,False,6-8 Years,45.45454545454545,8.836206896551726,0.0,29.735079532237453,17.6887870663221,82.3112129336779,Low Risk
MD02394,PET Scanner,08-11-2014,11,ImagingTech,Model-400,Canada,6019.33,3.13,2,0,1,Routine check completed; software crash observed during diagnostics. reboot failed critical malfunction,False,9+ Years,90.9090909090909,8.097290640394089,0.0,20.09315035958618,24.629635445853648,75.37036455414635,Low Risk
MD03010,X-Ray Machine,02-03-2024,1,ImagingTech,Model-150,UK,7308.53,4.09,4,0,1,System performance degraded due to voltage spike; mitigation via firmware update. sensor replaced high priority failure,True,0-2 Years,0.0,11.052955665024632,0.0,24.789280641867613,8.273742827880913,91.72625717211909,Low Risk
MD04278,Infusion Pump,30-11-2020,5,RescueTech,Model-550,Japan,3758.46,6.55,2,0,1,abnormal sound caused operational delay; system reset initiated. reboot failed emergency shutdown,False,3-5 Years,36.36363636363637,18.626847290640395,0.0,11.857546829256032,15.232290825770598,84.7677091742294,Low Risk
MD03080,PET Scanner,04-09-2014,11,UltraMed,Model-300,USA,8258.5,5.04,5,0,1,System performance degraded due to abnormal sound; mitigation via recalibration. sensor replaced urgent inspection needed,False,9+ Years,90.9090909090909,13.977832512315272,0.0,28.249707948925394,28.025109525297843,71.97489047470216,Medium Risk
MD01860,Defibrillator,28-04-2014,11,ScanPro,Model-450,USA,17489.71,17.65,1,3,3,System performance degraded due to sensor misalignment; mitigation via replacement. sensor replaced critical failure,False,9+ Years,90.9090909090909,52.80172413793104,25.0,61.87596052656982,53.89752752851146,46.10247247148854,High Risk
MD01008,Defibrillator,26-07-2021,4,UltraMed,Model-400,Italy,4328.66,7.58,2,0,1,sensor misalignment caused operational delay; system reset initiated. moderate delay non-critical warning,False,3-5 Years,27.27272727272727,21.79802955665025,0.0,13.934597315570704,14.78087378465467,85.21912621534533,Low Risk
MD03301,X-Ray Machine,20-05-2017,8,CardioSync,Model-300,Canada,6101.6,6.96,1,0,1,battery wear caused operational delay; firmware update initiated. driver update non-critical warning,False,6-8 Years,63.63636363636363,19.889162561576356,0.0,20.392832828034283,22.77258806135249,77.2274119386475,Low Risk
MD03830,CT Scanner,28-11-2019,6,CardioSync,Model-100,Japan,17950.63,23.33,5,9,3,Routine check completed; sensor misalignment observed during diagnostics. log cleaned stable condition,False,6-8 Years,45.45454545454545,70.28940886699507,75.0,63.55494002525829,65.38871975605927,34.611280243940726,High Risk
MD03508,Defibrillator,26-08-2020,5,RescueTech,Model-150,USA,5274.28,6.69,4,0,1,Routine check completed; voltage spike observed during diagnostics. sensor replaced system crash,False,3-5 Years,36.36363636363637,19.057881773399018,0.0,17.37917900772938,16.465927606292855,83.53407239370715,Low Risk
MD03774,X-Ray Machine,21-11-2020,5,ImagingTech,Model-550,Japan,2491.18,3.05,1,0,1,Routine check completed; voltage spike observed during diagnostics. quick fix routine reset,False,3-5 Years,36.36363636363637,7.850985221674877,0.0,7.241263875385713,11.076275614306878,88.92372438569312,Low Risk
MD04368,PET Scanner,15-11-2016,9,UltraMed,Model-100,UK,11290.1,11.12,2,4,2,System performance degraded due to circuit failure; mitigation via software patch. minor issue quick fix,False,9+ Years,72.72727272727273,32.697044334975374,33.33333333333333,39.29282659906843,42.213133165760844,57.786866834239156,Medium Risk
MD01350,PET Scanner,24-11-2017,8,ScanPro,Model-250,France,1678.01,2.71,5,1,1,circuit failure caused operational delay; software patch initiated. critical failure emergency shutdown,False,6-8 Years,63.63636363636363,6.804187192118228,8.333333333333332,4.279153836879048,18.124359652284003,81.875640347716,Low Risk
MD01207,Defibrillator,24-05-2022,3,MedEquip,Model-450,Japan,3494.31,7.47,3,0,1,overheating caused operational delay; recalibration initiated. reviewed logs driver update applied,False,3-5 Years,18.181818181818183,21.45935960591133,0.0,10.895335524520815,12.253238623041199,87.7467613769588,Low Risk
MD01209,PET Scanner,01-01-2015,10,CardioSync,Model-250,USA,2771.46,5.87,3,0,1,circuit failure caused operational delay; recalibration initiated. software reset system check passed,False,9+ Years,81.81818181818183,16.533251231527096,0.0,8.262231448700824,22.97605802283466,77.02394197716534,Low Risk
MD02180,CT Scanner,06-06-2015,10,ScanPro,Model-350,Italy,19893.04,27.28,5,7,3,Component inspection after detecting battery wear; functionality restored. minor issue routine reset,False,9+ Years,81.81818181818183,82.45073891625617,58.333333333333336,70.63049883817038,72.72495780614729,27.275042193852713,High Risk
MD04464,Defibrillator,18-04-2018,7,MedEquip,Model-650,Canada,4972.04,3.41,4,0,1,Component component upgrade after detecting software crash; functionality restored. component issue component review,False,6-8 Years,54.54545454545454,8.959359605911331,0.0,16.27821839919949,16.852542470704204,83.14745752929579,Low Risk
MD04247,MRI Scanner,15-12-2013,12,CardioSync,Model-100,UK,12257.5,12.43,2,1,2,Component component upgrade after detecting circuit failure; functionality restored. log cleaned temporary glitch,False,9+ Years,100.0,36.73029556650246,8.333333333333332,42.81674564582537,42.082437799115816,57.917562200884184,Medium Risk
MD03133,MRI Scanner,11-02-2015,10,CardioSync,Model-200,UK,8732.78,14.49,1,0,2,System performance degraded due to circuit failure; mitigation via inspection. log cleaned stable condition,False,9+ Years,81.81818181818183,43.07266009852217,0.0,29.9773535200396,35.280905097200936,64.71909490279907,Medium Risk
MD04597,Defibrillator,27-08-2019,6,RescueTech,Model-300,Canada,19050.89,32.16,5,6,3,Routine check completed; overheating observed during diagnostics. software reset stable condition,False,6-8 Years,45.45454545454545,97.47536945812809,50.0,67.56282422040486,66.84608477242848,33.15391522757152,High Risk
MD01572,Defibrillator,16-08-2021,4,ScanPro,Model-400,Canada,4068.29,1.07,1,0,1,Component inspection after detecting software crash; functionality restored. driver update performance warning,False,3-5 Years,27.27272727272727,1.7549261083743846,0.0,12.986155303782295,8.57825434781423,91.42174565218576,Low Risk
MD02290,Infusion Pump,08-05-2020,5,UltraMed,Model-500,Canada,3496.08,3.69,1,0,1,System performance degraded due to sensor misalignment; mitigation via system reset. moderate delay average severity report,False,3-5 Years,36.36363636363637,9.821428571428573,0.0,10.90178305058321,12.399512454272486,87.60048754572752,Low Risk
MD02547,Defibrillator,03-04-2022,3,MedEquip,Model-350,UK,5959.94,2.62,3,1,1,Routine check completed; voltage spike observed during diagnostics. critical failure hardware fault,False,3-5 Years,18.181818181818183,6.527093596059114,8.333333333333332,19.87681218283727,12.069854151748824,87.93014584825117,Low Risk
MD03594,PET Scanner,16-12-2013,12,ImagingTech,Model-200,USA,2380.17,7.45,1,0,1,System performance degraded due to abnormal sound; mitigation via system reset. component issue device required inspection,False,9+ Years,100.0,21.39778325123153,0.0,6.836891068500776,27.786713189069616,72.21328681093038,Medium Risk
MD03154,CT Scanner,10-07-2018,7,RescueTech,Model-650,USA,607.88,1.34,3,0,1,software crash caused operational delay; recalibration initiated. driver update driver update applied,False,6-8 Years,54.54545454545454,2.5862068965517246,0.0,0.38102329159683374,11.761157636375794,88.2388423636242,Low Risk
MD03593,CT Scanner,23-07-2013,12,CardioSync,Model-150,UK,4111.35,4.2,5,1,1,System performance degraded due to abnormal sound; mitigation via firmware update. critical failure urgent inspection needed,False,9+ Years,100.0,11.391625615763548,8.333333333333332,13.143008677932963,28.546089420315656,71.45391057968435,Medium Risk
MD02010,PET Scanner,08-11-2014,11,UltraMed,Model-100,Canada,8821.07,3.42,5,0,1,Routine check completed; software crash observed during diagnostics. sensor replaced system crash,False,9+ Years,90.9090909090909,8.990147783251231,0.0,30.298964862440027,26.938655489281558,73.06134451071844,Low Risk
MD05003,Infusion Pump,03-04-2022,3,ImagingTech,Model-250,Japan,16544.47,29.1,1,3,3,Routine check completed; sensor misalignment observed during diagnostics. sensor replaced critical failure,False,3-5 Years,18.181818181818183,88.05418719211823,25.0,58.43276304904601,49.23917240380831,50.76082759619169,High Risk
MD02324,X-Ray Machine,22-12-2015,10,ImagingTech,Model-550,Japan,14058.89,9.74,5,3,2,Routine check completed; data lag observed during diagnostics. quick fix minor issue,False,9+ Years,81.81818181818183,28.448275862068968,25.0,49.378615122399175,42.2738421467369,57.7261578532631,Medium Risk
MD04363,MRI Scanner,30-03-2016,9,UltraMed,Model-500,France,710.5,3.63,4,2,1,data lag caused operational delay; component upgrade initiated. moderate delay component review,False,9+ Years,72.72727272727273,9.636699507389162,16.666666666666664,0.7548340964120065,22.587431216953696,77.41256878304631,Low Risk
MD03469,PET Scanner,16-05-2023,2,CardioSync,Model-350,Canada,14302.87,14.38,4,3,3,System performance degraded due to overheating; mitigation via firmware update. quick fix minor issue,False,0-2 Years,9.090909090909092,42.73399014778326,25.0,50.26735377138384,32.19184961679356,67.80815038320644,Medium Risk
MD01514,Infusion Pump,07-06-2018,7,CardioSync,Model-450,France,1334.79,2.56,2,0,1,Component component upgrade after detecting abnormal sound; functionality restored. reboot failed hardware fault,False,6-8 Years,54.54545454545454,6.342364532019705,0.0,3.0289166079893226,13.417583590294683,86.58241640970532,Low Risk
MD03344,PET Scanner,19-05-2023,2,CardioSync,Model-200,Italy,3480.3,0.53,3,0,1,Routine check completed; sensor misalignment observed during diagnostics. reboot failed critical malfunction,False,0-2 Years,9.090909090909092,0.09236453201970453,0.0,10.844301716535428,4.014751521094816,95.98524847890519,Low Risk
MD01130,CT Scanner,25-09-2021,4,MedEquip,Model-150,Italy,14217.18,6.55,3,6,3,Component recalibration after detecting voltage spike; functionality restored. moderate delay average severity report,False,3-5 Years,27.27272727272727,18.626847290640395,50.0,49.95521337122196,36.033642315981965,63.966357684018035,Medium Risk
